Time,CPU Usage
42244.001262,22.8
42244.001273,22.1
42244.001401,22.0
42244.001528,22.7
42244.001655,22.6
42244.001713,22.5
42244.001839,22.2
42244.001946,22.5
42244.001956,22.5
42244.002084,22.5
42244.002211,22.6
42244.002338,22.8
42244.002449,22.6
42244.002460,13.0
42244.002471,22.4
42244.002483,23.0
42244.002494,21.7
42244.002506,21.7
42244.002518,21.7
42244.002529,20.8
42244.002541,21.3
42244.002552,21.8
42244.002564,22.6
42244.002576,22.1
42244.002587,22.4
42244.002599,21.2
42244.002611,21.9
42244.002622,21.7
42244.002634,21.7
42244.002645,22.8
42244.002657,22.0
42244.002669,22.3
42244.002680,22.0
42244.002692,23.4
42244.002703,22.6
42244.002715,21.7
42244.002727,22.8
42244.002738,22.8
42244.002750,22.1
42244.002762,22.5
42244.002773,22.6
42244.002785,21.6
42244.002796,22.2
42244.002808,22.7
42244.002820,21.8
42244.002831,22.1
42244.002843,21.9
42244.002854,21.3
42244.002866,22.4
42244.002878,21.2
42244.002889,20.7
42244.002901,22.3
42244.002912,22.2
42244.002924,22.1
42244.002936,21.3
42244.002947,22.2
42244.002959,21.4
42244.002971,21.6
42244.002982,22.5
42244.002994,22.5
42244.003005,22.1
42244.003017,22.8
42244.003029,21.3
42244.003040,22.1
42244.003052,21.9
42244.003063,22.2
42244.003075,22.8
42244.003087,22.8
42244.003098,22.0
42244.003110,22.1
42244.003122,23.7
42244.003133,22.4
42244.003145,23.1
42244.003157,20.3
42244.003168,21.8
42244.003179,23.2
42244.003191,22.7
42244.003203,21.8
42244.003214,20.5
42244.003226,21.1
42244.003238,22.7
42244.003249,21.7
42244.003261,22.1
42244.003272,23.0
42244.003284,23.2
42244.003296,23.6
42244.003307,22.8
42244.003319,21.7
42244.003331,22.0
42244.003342,21.9
42244.003354,22.2
42244.003365,21.5
42244.003377,21.0
42244.003389,22.1
42244.003400,22.9
42244.003412,21.6
42244.003423,22.2
42244.003435,21.6
42244.003447,22.7
42244.003458,23.0
42244.003470,23.4
42244.003482,23.2
42244.003493,23.2
42244.003505,23.0
42244.003516,23.4
42244.003528,22.6
42244.003540,22.0
42244.003551,22.8
42244.003563,23.1
42244.003574,22.4
42244.003586,21.7
42244.003598,22.3
42244.003609,22.2
42244.003621,21.5
42244.003633,21.5
42244.003644,22.0
42244.003656,23.0
42244.003667,22.8
42244.003679,21.8
42244.003691,22.0
42244.003702,22.9
42244.003714,20.6
42244.003725,18.7
42244.003737,21.7
42244.003749,16.7
42244.003760,18.8
42244.003772,21.7
42244.003784,21.0
42244.003795,19.5
42244.003807,21.2
42244.003818,20.9
42244.003830,22.0
42244.003842,21.6
42244.003853,21.7
42244.003865,21.1
42244.003876,18.8
42244.003888,20.4
42244.003900,21.2
42244.003911,21.9
42244.003923,22.8
42244.003934,17.6
42244.003946,0.1
42244.003958,0.1
42244.003969,0.1
42244.003981,0.1
42244.003993,0.5
42244.004004,0.1
42244.004016,0.1
42244.004027,0.1
42244.004039,0.1
42244.004051,0.7
42244.004062,0.1
42244.004074,0.1
42244.004085,0.1
42244.004097,0.1
42244.004109,0.1
42244.004121,0.1
42244.004248,0.0
42244.004375,0.1
42244.004415,2.1
42244.004542,6.5
42244.004670,22.0
42244.004797,22.1
42244.004924,21.3
42244.005001,22.3
42244.005095,22.5
42244.005109,12.8
42244.005190,20.1
42244.005276,21.8
42244.005401,21.9
42244.005413,22.5
42244.005540,22.7
42244.005585,21.5
42244.005655,21.5
42244.005782,20.0
42244.005909,21.3
42244.006036,21.4
42244.006164,22.1
42244.006291,22.6
42244.006418,22.5
42244.006546,21.6
42244.006673,21.5
42244.006777,21.2
42244.006904,21.6
42244.006947,18.6
42244.006948,13.8
42244.007018,18.6
42244.007028,20.0
42244.007155,22.2
42244.007283,21.7
42244.007364,22.0
42244.007448,22.3
42244.007574,21.3
42244.007616,18.9
42244.007737,19.9
42244.007864,22.6
42244.007991,21.0
42244.008119,22.5
42244.008246,23.2
42244.008373,22.7
42244.008501,22.8
42244.008628,23.1
42244.008756,22.7
42244.008882,22.8
42244.008894,22.4
42244.009022,22.9
42244.009057,22.6
42244.009184,22.9
42244.009312,23.0
42244.009439,23.0
42244.009566,22.9
42244.009694,22.5
42244.009821,23.0
42244.009909,22.7
42244.010035,22.9
42244.010163,23.1
42244.010185,21.8
42244.010244,0.1
42244.010319,0.4
42244.010446,15.9
42244.010574,22.9
42244.010669,22.6
42244.010679,22.4
42244.010763,22.4
42244.010885,19.2
42244.011013,21.1
42244.011140,19.9
42244.011267,20.8
42244.011303,19.4
42244.011325,20.4
42244.011451,21.1
42244.011579,22.1
42244.011706,22.3
42244.011834,20.7
42244.011961,21.5
42244.011972,22.5
42244.012088,22.5
42244.012098,20.0
42244.012225,21.8
42244.012353,20.8
42244.012365,19.7
42244.012475,21.2
42244.012486,11.6
42244.012498,19.8
42244.012509,21.9
42244.012637,19.9
42244.012762,20.0
42244.012890,20.9
42244.013017,20.2
42244.013144,20.9
42244.013272,21.0
42244.013284,19.1
42244.013411,19.2
42244.013427,14.9
42244.013451,14.6
42244.013574,16.6
42244.013660,13.1
42244.013784,19.9
42244.013912,19.7
42244.014039,20.1
42244.014167,19.2
42244.014294,18.9
42244.014358,18.2
42244.014484,18.7
42244.014611,19.0
42244.014739,19.8
42244.014751,18.1
42244.014763,18.9
42244.014890,18.5
42244.014987,18.9
42244.015114,19.9
42244.015241,19.9
42244.015369,20.6
42244.015397,19.6
42244.015433,11.9
42244.015554,18.2
42244.015664,17.4
42244.015675,9.9
42244.015802,18.0
42244.015836,17.7
42244.015961,18.0
42244.016009,16.7
42244.016134,17.9
42244.016250,17.6
42244.016377,18.6
42244.016497,17.3
42244.016506,14.3
42244.016527,18.6
42244.016544,15.3
42244.016550,19.6
42244.016635,18.9
42244.016645,19.2
42244.016663,17.8
42244.016677,13.9
42244.016689,14.1
42244.016711,17.9
42244.016721,17.6
42244.016743,17.2
42244.016804,19.2
42244.016863,0.2
42244.016902,0.1
42244.016938,0.3
42244.017065,15.1
42244.017192,20.2
42244.017320,20.9
42244.017386,20.3
42244.017511,15.6
42244.017638,20.3
42244.017765,20.4
42244.017893,21.5
42244.018020,21.7
42244.018095,21.1
42244.018194,22.8
42244.018212,23.4
42244.018225,23.8
42244.018295,23.3
42244.018314,22.2
42244.018426,24.9
42244.018553,24.9
42244.018577,24.5
42244.018588,22.6
42244.018599,25.0
42244.018611,25.0
42244.018623,24.8
42244.018634,24.8
42244.018646,23.3
42244.018657,24.9
42244.018669,24.8
42244.018681,24.9
42244.018692,25.1
42244.018704,24.9
42244.018716,24.9
42244.018727,24.9
42244.018739,24.8
42244.018750,25.0
42244.018762,25.0
42244.018774,25.1
42244.018785,24.8
42244.018797,24.8
42244.018808,24.9
42244.018820,24.8
42244.018832,25.0
42244.018843,24.9
42244.018855,24.8
42244.018866,24.9
42244.018878,24.9
42244.018890,25.0
42244.018901,24.8
42244.018913,24.9
42244.018924,24.8
42244.018936,25.1
42244.018948,24.9
42244.018959,25.0
42244.018971,25.0
42244.018983,25.0
42244.018994,24.8
42244.019006,24.8
42244.019017,24.7
42244.019029,24.8
42244.019041,25.0
42244.019052,24.9
42244.019064,24.7
42244.019191,24.9
42244.019300,24.9
42244.019428,24.9
42244.019474,25.0
42244.019532,25.0
42244.019595,23.9
42244.019723,22.6
42244.019850,24.9
42244.019977,24.9
42244.020104,24.1
42244.020193,23.1
42244.020295,23.6
42244.020305,23.0
42244.020432,23.5
42244.020559,23.6
42244.020687,23.4
42244.020814,24.8
42244.020873,25.0
42244.021001,24.7
42244.021128,24.9
42244.021255,24.9
42244.021383,24.6
42244.021459,24.8
42244.021586,23.4
42244.021697,22.0
42244.021825,20.3
42244.021952,23.4
42244.022047,23.7
42244.022064,19.8
42244.022141,0.2
42244.022169,0.1
42244.022182,0.7
42244.022199,0.1
42244.022326,17.1
42244.022453,24.6
42244.022581,24.6
42244.022646,24.7
42244.022773,24.8
42244.022784,25.0
42244.022912,24.6
42244.023039,24.9
42244.023061,20.7
42244.023188,24.0
42244.023316,24.4
42244.023435,23.5
42244.023446,18.3
42244.023573,24.5
42244.023701,24.7
42244.023807,24.6
42244.023889,24.3
42244.024016,24.1
42244.024031,24.9
42244.024062,23.4
42244.024189,23.7
42244.024243,24.5
42244.024255,21.5
42244.024266,23.8
42244.024278,23.8
42244.024289,21.9
42244.024301,24.4
42244.024313,24.9
42244.024324,24.5
42244.024336,24.4
42244.024347,24.9
42244.024359,24.9
42244.024371,24.8
42244.024382,24.5
42244.024394,24.3
42244.024405,24.3
42244.024417,24.6
42244.024429,24.9
42244.024440,25.0
42244.024452,24.2
42244.024463,24.1
42244.024475,24.0
42244.024487,24.8
42244.024498,24.3
42244.024510,23.8
42244.024521,24.2
42244.024533,23.7
42244.024545,24.3
42244.024556,23.8
42244.024568,24.8
42244.024579,24.3
42244.024591,24.5
42244.024602,24.0
42244.024614,24.0
42244.024626,24.5
42244.024637,24.5
42244.024649,24.9
42244.024660,24.9
42244.024672,24.5
42244.024684,23.9
42244.024695,24.4
42244.024707,24.0
42244.024718,23.8
42244.024730,24.9
42244.024742,24.8
42244.024753,25.0
42244.024765,24.1
42244.024776,22.2
42244.024788,24.3
42244.024800,24.3
42244.024811,24.4
42244.024823,24.8
42244.024835,24.9
42244.024846,23.8
42244.024858,22.0
42244.024869,18.7
42244.024881,23.2
42244.024893,24.9
42244.024904,24.2
42244.024916,25.0
42244.024927,24.9
42244.024939,19.5
42244.025066,24.5
42244.025166,21.1
42244.025293,23.5
42244.025317,21.6
42244.025328,19.1
42244.025340,23.6
42244.025467,24.9
42244.025594,24.7
42244.025722,24.9
42244.025849,24.9
42244.025932,24.9
42244.026059,24.8
42244.026165,24.9
42244.026249,24.8
42244.026377,24.9
42244.026492,24.9
42244.026504,23.4
42244.026525,24.9
42244.026652,24.8
42244.026780,24.8
42244.026907,24.9
42244.026931,24.9
42244.027033,10.6
42244.027091,0.2
42244.027102,0.1
42244.027114,0.1
42244.027148,0.1
42244.027159,24.4
42244.027171,24.9
42244.027183,24.7
42244.027220,25.0
42244.027341,24.9
42244.027368,24.6
42244.027379,24.8
42244.027398,24.9
42244.027410,24.2
42244.027537,24.9
42244.027548,24.9
42244.027676,24.9
42244.027803,25.0
42244.027901,25.0
42244.028028,23.2
42244.028065,19.9
42244.028160,24.9
42244.028287,24.9
42244.028311,24.8
42244.028332,24.8
42244.028373,24.9
42244.028384,24.9
42244.028511,24.9
42244.028524,24.9
42244.028535,24.2
42244.028547,23.6
42244.028559,24.9
42244.028570,25.0
42244.028582,24.9
42244.028594,25.0
42244.028605,24.9
42244.028617,25.1
42244.028628,24.8
42244.028640,24.8
42244.028652,24.9
42244.028663,24.7
42244.028675,24.7
42244.028686,24.9
42244.028698,24.8
42244.028710,24.8
42244.028721,25.0
42244.028733,25.0
42244.028745,24.9
42244.028756,25.0
42244.028768,25.0
42244.028779,25.0
42244.028791,24.9
42244.028803,24.9
42244.028814,24.9
42244.028826,25.0
42244.028837,24.9
42244.028849,25.0
42244.028861,24.9
42244.028872,25.0
42244.028884,25.0
42244.028895,24.9
42244.028907,24.8
42244.028919,24.9
42244.028930,24.8
42244.028942,24.9
42244.028953,24.9
42244.028965,24.9
42244.028977,24.6
42244.028988,24.5
42244.029000,24.7
42244.029011,24.7
42244.029023,24.5
42244.029035,24.8
42244.029046,24.9
42244.029058,24.9
42244.029069,25.0
42244.029081,25.0
42244.029093,25.0
42244.029104,25.0
42244.029116,25.0
42244.029128,24.9
42244.029139,24.8
42244.029151,24.8
42244.029162,24.8
42244.029174,24.3
42244.029186,24.8
42244.029197,24.5
42244.029209,24.8
42244.029220,24.8
42244.029232,25.0
42244.029244,24.9
42244.029255,24.9
42244.029267,24.7
42244.029278,24.9
42244.029290,24.9
42244.029301,24.9
42244.029313,24.8
42244.029325,24.6
42244.029336,25.0
42244.029348,25.0
42244.029360,25.0
42244.029371,24.9
42244.029383,25.0
42244.029394,24.9
42244.029406,24.8
42244.029418,25.0
42244.029429,25.0
42244.029441,24.9
42244.029452,25.0
42244.029464,24.8
42244.029513,24.9
42244.029641,25.0
42244.029665,24.9
42244.029719,24.9
42244.029846,24.9
42244.029892,24.9
42244.030008,24.9
42244.030135,24.9
42244.030147,24.7
42244.030173,24.8
42244.030185,23.2
42244.030196,24.6
42244.030208,24.6
42244.030219,24.8
42244.030231,24.7
42244.030243,24.9
42244.030254,23.8
42244.030266,24.8
42244.030277,24.8
42244.030289,24.8
42244.030300,25.0
42244.030312,24.8
42244.030324,24.6
42244.030335,24.6
42244.030347,24.7
42244.030359,24.8
42244.030370,24.3
42244.030382,25.0
42244.030393,24.7
42244.030405,24.1
42244.030417,24.7
42244.030428,24.5
42244.030440,24.7
42244.030451,24.7
42244.030463,24.8
42244.030475,25.0
42244.030486,24.8
42244.030498,24.9
42244.030510,25.0
42244.030521,25.0
42244.030533,25.0
42244.030544,24.9
42244.030556,25.0
42244.030568,24.5
42244.030579,24.8
42244.030591,25.5
42244.030602,24.9
42244.030614,25.0
42244.030626,24.7
42244.030637,24.6
42244.030649,24.9
42244.030660,24.9
42244.030672,24.9
42244.030684,24.9
42244.030695,24.7
42244.030707,24.6
42244.030719,24.7
42244.030730,24.8
42244.030742,24.8
42244.030753,24.8
42244.030765,24.2
42244.030777,23.8
42244.030788,24.9
42244.030800,25.0
42244.030812,24.3
42244.030823,22.8
42244.030835,24.9
42244.030847,24.8
42244.030887,25.0
42244.030960,24.9
42244.030972,24.4
42244.030983,24.7
42244.030995,24.0
42244.031006,22.4
42244.031018,24.7
42244.031030,21.7
42244.031041,21.8
42244.031053,24.2
42244.031064,24.3
42244.031076,24.1
42244.031088,22.2
42244.031099,23.4
42244.031111,24.6
42244.031122,24.7
42244.031134,25.0
42244.031146,24.8
42244.031157,24.6
42244.031169,24.7
42244.031180,24.9
42244.031192,24.7
42244.031204,24.4
42244.031215,24.5
42244.031227,24.9
42244.031238,25.0
42244.031250,24.8
42244.031262,25.0
42244.031273,24.8
42244.031285,25.0
42244.031297,25.0
42244.031308,25.0
42244.031320,25.0
42244.031331,24.8
42244.031343,25.0
42244.031354,24.9
42244.031366,25.0
42244.031378,25.0
42244.031389,25.0
42244.031401,25.0
42244.031412,24.8
42244.031424,25.0
42244.031436,24.9
42244.031447,25.0
42244.031459,24.9
42244.031470,25.0
42244.031482,24.9
42244.031494,24.9
42244.031505,24.8
42244.031517,24.8
42244.031528,24.9
42244.031540,24.9
42244.031552,24.9
42244.031679,24.9
42244.031733,25.2
42244.031744,22.3
42244.031756,25.0
42244.031767,25.0
42244.031779,25.0
42244.031791,25.0
42244.031802,13.2
42244.031814,0.1
42244.031825,0.1
42244.031837,0.1
42244.031849,0.1
42244.031860,0.7
42244.031872,0.1
42244.031883,0.1
42244.031895,0.1
42244.031907,0.1
42244.031918,0.7
42244.031930,0.1
42244.031941,0.1
42244.031953,0.1
42244.031965,0.1
42244.031976,12.7
42244.031988,25.1
42244.031999,25.0
42244.032011,25.0
42244.032023,24.9
42244.032034,25.0
42244.032046,25.0
42244.032057,24.9
42244.032069,25.0
42244.032081,25.0
42244.032092,24.9
42244.032104,25.0
42244.032115,25.0
42244.032127,25.0
42244.032139,24.9
42244.032150,25.0
42244.032162,24.9
42244.032174,25.1
42244.032185,25.0
42244.032197,25.0
42244.032208,25.0
42244.032220,25.0
42244.032232,25.0
42244.032243,25.0
42244.032255,25.0
42244.032266,25.0
42244.032278,25.0
42244.032290,25.0
42244.032301,25.0
42244.032313,24.7
42244.032324,25.0
42244.032336,25.0
42244.032348,24.9
42244.032359,25.1
42244.032371,24.9
42244.032383,24.9
42244.032394,24.9
42244.032406,24.9
42244.032417,25.0
42244.032429,25.0
42244.032441,25.0
42244.032452,25.1
42244.032464,25.0
42244.032475,24.9
42244.032487,24.9
42244.032499,24.0
42244.032510,24.6
42244.032522,20.4
42244.032534,23.7
42244.032545,24.8
42244.032557,24.9
42244.032568,25.1
42244.032580,24.9
42244.032592,25.0
42244.032603,25.0
42244.032615,25.0
42244.032626,24.9
42244.032638,24.9
42244.032650,25.0
42244.032661,25.0
42244.032673,25.1
42244.032684,24.9
42244.032696,25.0
42244.032708,25.0
42244.032719,25.0
42244.032731,25.0
42244.032743,25.0
42244.032754,25.0
42244.032766,24.9
42244.032777,24.9
42244.032789,25.0
42244.032801,25.0
42244.032812,24.9
42244.032824,24.9
42244.032835,25.0
42244.032847,24.9
42244.032859,25.0
42244.032870,25.0
42244.032882,25.0
42244.032893,25.0
42244.032905,25.0
42244.032917,25.0
42244.032928,25.1
42244.032940,24.9
42244.033067,24.6
42244.033191,24.9
42244.033202,24.9
42244.033248,24.9
42244.033260,24.9
42244.033272,24.2
42244.033359,24.9
42244.033486,24.9
42244.033613,24.8
42244.033741,24.6
42244.033826,24.9
42244.033838,25.1
42244.033965,24.9
42244.034093,24.9
42244.034220,24.9
42244.034347,24.9
42244.034412,24.9
42244.034424,25.0
42244.034468,25.0
42244.034479,24.2
42244.034497,25.0
42244.034625,25.0
42244.034752,24.9
42244.034879,25.0
42244.035007,24.9
42244.035134,25.0
42244.035261,24.9
42244.035388,24.9
42244.035516,24.9
42244.035582,24.9
42244.035698,24.9
42244.035825,25.0
42244.035953,25.0
42244.036068,25.0
42244.036195,24.4
42244.036240,24.5
42244.036367,24.6
42244.036450,24.6
42244.036462,24.0
42244.036474,24.9
42244.036485,25.0
42244.036497,24.9
42244.036508,24.6
42244.036520,24.5
42244.036532,7.3
42244.036543,0.1
42244.036555,0.1
42244.036567,0.1
42244.036578,0.1
42244.036590,0.6
42244.036601,0.1
42244.036613,0.1
42244.036624,0.1
42244.036636,0.1
42244.036648,0.7
42244.036659,0.1
42244.036671,0.1
42244.036682,0.1
42244.036694,0.1
42244.036706,17.1
42244.036717,24.7
42244.036729,24.9
42244.036740,24.4
42244.036752,24.3
42244.036764,24.3
42244.036775,24.8
42244.036787,24.3
42244.036798,24.2
42244.036810,24.1
42244.036822,24.8
42244.036833,24.1
42244.036845,24.8
42244.036856,24.0
42244.036868,24.1
42244.036880,24.6
42244.036891,23.2
42244.036903,24.3
42244.036914,24.4
42244.036926,24.9
42244.036938,23.8
42244.036949,24.8
42244.036961,24.0
42244.036972,24.5
42244.036984,24.0
42244.036996,24.8
42244.037007,24.8
42244.037019,24.8
42244.037030,24.9
42244.037042,24.7
42244.037054,24.7
42244.037065,24.6
42244.037077,24.9
42244.037088,23.8
42244.037100,24.6
42244.037112,24.8
42244.037239,24.3
42244.037252,24.4
42244.037264,24.9
42244.037275,24.9
42244.037287,23.3
42244.037414,23.9
42244.037541,23.9
42244.037669,24.5
42244.037796,24.3
42244.037923,24.8
42244.038051,24.7
42244.038178,24.6
42244.038305,24.6
42244.038379,24.4
42244.038389,24.3
42244.038405,24.5
42244.038482,23.8
42244.038493,20.8
42244.038504,22.6
42244.038632,24.2
42244.038709,24.5
42244.038721,24.7
42244.038732,25.0
42244.038860,24.4
42244.038987,24.5
42244.039053,23.4
42244.039064,21.2
42244.039076,24.8
42244.039088,21.9
42244.039099,20.9
42244.039111,24.5
42244.039238,24.3
42244.039251,23.9
42244.039263,24.1
42244.039275,24.2
42244.039402,24.7
42244.039529,24.6
42244.039656,24.8
42244.039668,25.0
42244.039795,24.6
42244.039923,24.3
42244.040050,24.6
42244.040177,24.5
42244.040250,24.6
42244.040274,24.2
42244.040387,24.5
42244.040514,24.2
42244.040642,24.4
42244.040769,23.4
42244.040854,23.9
42244.040982,23.9
42244.041091,23.8
42244.041101,16.9
42244.041228,24.2
42244.041241,23.6
42244.041253,24.7
42244.041380,23.8
42244.041462,23.7
42244.041474,17.8
42244.041486,17.8
42244.041612,11.8
42244.041740,0.6
42244.041867,24.6
42244.041994,24.3
42244.042084,24.5
42244.042211,24.6
42244.042339,24.3
42244.042379,24.5
42244.042506,23.8
42244.042579,22.9
42244.042694,23.2
42244.042705,23.5
42244.042833,20.4
42244.042960,23.4
42244.043087,23.6
42244.043215,23.3
42244.043280,23.9
42244.043407,24.3
42244.043534,24.5
42244.043611,24.7
42244.043738,24.7
42244.043784,24.5
42244.043838,24.6
42244.043849,20.7
42244.043861,24.2
42244.043872,24.3
42244.043956,21.7
42244.043967,15.6
42244.043979,15.2
42244.044029,16.1
42244.044039,16.7
42244.044165,24.5
42244.044180,20.1
42244.044226,22.5
42244.044244,23.6
42244.044256,21.7
42244.044383,23.6
42244.044510,24.4
42244.044568,24.2
42244.044685,23.9
42244.044695,21.6
42244.044822,23.4
42244.044909,23.9
42244.044919,23.1
42244.044949,24.4
42244.044960,23.2
42244.044972,23.9
42244.045031,24.4
42244.045042,18.2
42244.045056,21.4
42244.045067,20.6
42244.045077,21.4
42244.045090,22.3
42244.045101,17.0
42244.045129,18.2
42244.045202,24.1
42244.045213,22.8
42244.045236,23.5
42244.045249,19.7
42244.045261,15.6
42244.045272,19.9
42244.045302,20.1
42244.045314,22.8
42244.045327,16.6
42244.045339,22.9
42244.045348,18.7
42244.045376,23.3
42244.045387,23.3
42244.045405,24.5
42244.045532,24.4
42244.045638,24.2
42244.045650,23.7
42244.045777,24.6
42244.045905,24.5
42244.046004,24.2
42244.046130,24.4
42244.046237,24.4
42244.046248,25.0
42244.046376,24.5
42244.046394,22.5
42244.046408,21.2
42244.046419,20.3
42244.046430,18.8
42244.046443,18.5
42244.046454,21.2
42244.046466,21.4
42244.046477,21.5
42244.046490,20.2
42244.046500,21.4
42244.046512,20.5
42244.046525,20.6
42244.046537,22.2
42244.046559,24.3
42244.046604,24.2
42244.046615,24.9
42244.046626,24.5
42244.046694,15.1
42244.046809,0.2
42244.046849,0.1
42244.046860,0.1
42244.046871,0.1
42244.046883,0.1
42244.046901,0.1
42244.046912,0.1
42244.046988,0.0
42244.046998,0.1
42244.047010,0.2
42244.047023,0.1
42244.047034,0.1
42244.047045,0.1
42244.047088,0.2
42244.047099,0.1
42244.047111,0.1
42244.047123,0.1
42244.047135,0.7
42244.047147,0.1
42244.047207,0.2
42244.047218,0.1
42244.047230,0.1
42244.047241,0.1
42244.047253,7.6
42244.047265,23.9
42244.047278,20.8
42244.047312,24.1
42244.047324,22.8
42244.047335,18.9
42244.047348,23.2
42244.047358,16.5
42244.047410,24.1
42244.047422,22.4
42244.047436,22.2
42244.047447,15.5
42244.047458,23.2
42244.047470,20.7
42244.047545,24.1
42244.047555,21.6
42244.047569,20.1
42244.047580,23.8
42244.047655,23.2
42244.047666,22.7
42244.047677,19.4
42244.047689,23.6
42244.047700,19.7
42244.047752,24.3
42244.047763,24.0
42244.047775,23.8
42244.047787,22.4
42244.047798,21.5
42244.047810,22.1
42244.047841,22.3
42244.047853,21.0
42244.047865,18.8
42244.047877,22.9
42244.047911,22.8
42244.047923,23.6
42244.047935,16.1
42244.047946,23.6
42244.047961,20.1
42244.047970,23.3
42244.048024,24.4
42244.048034,25.3
42244.048091,23.9
42244.048102,20.2
42244.048114,18.3
42244.048125,22.5
42244.048158,22.8
42244.048169,21.6
42244.048181,19.1
42244.048192,24.0
42244.048209,20.8
42244.048230,24.7
42244.048243,21.3
42244.048254,19.0
42244.048265,23.5
42244.048350,23.5
42244.048360,24.1
42244.048485,24.4
42244.048494,20.1
42244.048610,24.4
42244.048737,24.4
42244.048864,24.7
42244.048968,24.7
42244.048985,20.6
42244.048991,29.4
42244.049001,17.4
42244.049013,22.2
42244.049025,22.5
42244.049036,24.4
42244.049088,24.0
42244.049099,20.2
42244.049111,20.1
42244.049133,20.0
42244.049144,23.2
42244.049236,24.0
42244.049247,24.8
42244.049375,24.3
42244.049410,24.6
42244.049475,24.4
42244.049511,24.7
42244.049522,24.8
42244.049650,24.2
42244.049661,22.2
42244.049673,17.0
42244.049684,22.8
42244.049698,20.8
42244.049763,24.1
42244.049774,24.2
42244.049831,23.9
42244.049842,22.0
42244.049856,19.8
42244.049868,23.4
42244.049879,20.6
42244.049946,24.3
42244.049958,22.9
42244.049971,20.7
42244.049981,17.6
42244.050001,21.6
42244.050012,23.7
42244.050023,19.5
42244.050038,20.1
42244.050050,23.2
42244.050062,21.7
42244.050086,24.9
42244.050097,21.5
42244.050109,21.5
42244.050120,24.4
42244.050143,22.4
42244.050154,24.6
42244.050165,24.8
42244.050190,24.8
42244.050201,21.7
42244.050214,18.7
42244.050225,23.7
42244.050237,17.6
42244.050294,24.6
42244.050305,24.9
42244.050411,24.4
42244.050422,19.1
42244.050440,18.7
42244.050452,23.9
42244.050463,21.5
42244.050475,19.7
42244.050486,20.7
42244.050506,21.3
42244.050517,23.5
42244.050529,23.9
42244.050548,23.2
42244.050559,22.8
42244.050571,19.4
42244.050590,22.4
42244.050646,24.4
42244.050657,24.0
42244.050690,24.5
42244.050703,21.3
42244.050713,18.7
42244.050725,23.9
42244.050738,22.3
42244.050768,22.7
42244.050779,17.9
42244.050790,23.7
42244.050881,24.3
42244.050892,24.3
42244.050904,24.1
42244.050959,24.3
42244.050979,24.0
42244.050989,23.3
42244.051002,18.3
42244.051013,23.3
42244.051028,21.9
42244.051106,24.2
42244.051117,22.2
42244.051130,18.5
42244.051142,23.6
42244.051155,22.8
42244.051216,24.4
42244.051227,24.1
42244.051279,24.3
42244.051287,23.4
42244.051415,24.6
42244.051543,24.5
42244.051629,24.6
42244.051757,24.6
42244.051768,24.3
42244.051896,24.5
42244.052001,0.0
