Time,CPU Usage
42243.839553,8.9
42243.839564,0.1
42243.839576,0.2
42243.839587,0.2
42243.839599,0.3
42243.839611,0.1
42243.839622,0.2
42243.839634,0.1
42243.839645,0.3
42243.839657,0.1
42243.839669,0.1
42243.839680,0.1
42243.839692,15.8
42243.839703,24.5
42243.839715,23.9
42243.839726,23.3
42243.839738,23.8
42243.839750,0.1
42243.839761,0.1
42243.839773,0.1
42243.839784,0.4
42243.839796,0.1
42243.839808,0.1
42243.839819,0.1
42243.839831,0.5
42243.839842,0.2
42243.839854,0.1
42243.839865,0.1
42243.839877,0.6
42243.839889,25.0
42243.839900,24.4
42243.839912,24.5
42243.839923,24.0
42243.839935,11.8
42243.839947,0.1
42243.839958,0.1
42243.839970,0.1
42243.839981,0.3
42243.839993,0.2
42243.840005,0.1
42243.840016,0.1
42243.840028,0.6
42243.840039,0.1
42243.840051,0.1
42243.840062,0.1
42243.840074,12.8
42243.840086,24.8
42243.840097,24.3
42243.840109,23.7
42243.840143,8.9
42243.840235,0.1
42243.840317,15.2
42243.840420,0.1
42243.840507,14.5
42243.840518,0.1
42243.840571,0.1
42243.840698,10.4
42243.840713,0.3
42243.840806,0.1
42243.840820,0.2
42243.840831,0.1
42243.840843,21.7
42243.840854,24.0
42243.840866,23.0
42243.840877,23.1
42243.840889,19.7
42243.840901,0.1
42243.840912,0.2
42243.840924,0.1
42243.840935,0.2
42243.840947,0.1
42243.840959,0.1
42243.840970,0.1
42243.840982,0.3
42243.840993,0.2
42243.841005,2.7
42243.841017,0.1
42243.841028,0.1
42243.841040,0.1
42243.841051,0.1
42243.841063,0.1
42243.841075,0.1
42243.841086,0.1
42243.841098,0.1
42243.841109,0.1
42243.841121,0.1
42243.841133,0.2
42243.841144,0.5
42243.841156,0.1
42243.841168,0.1
42243.841179,0.1
42243.841191,0.3
42243.841202,0.1
42243.841214,0.1
42243.841226,0.1
42243.841237,0.3
42243.841249,0.1
42243.841260,0.1
42243.841272,0.1
42243.841284,4.9
42243.841295,25.0
42243.841307,24.9
42243.841318,24.7
42243.841330,23.7
42243.841342,6.8
42243.841353,0.1
42243.841365,0.1
42243.841376,0.1
42243.841388,0.2
42243.841400,0.1
42243.841411,0.1
42243.841423,0.1
42243.841435,0.3
42243.841446,0.1
42243.841458,0.1
42243.841469,0.1
42243.841481,18.7
42243.841493,23.9
42243.841504,23.8
42243.841526,24.1
42243.841593,0.1
42243.841709,9.2
42243.841721,21.1
42243.841786,0.1
42243.841913,9.9
42243.841929,0.2
42243.842021,0.1
42243.842106,14.9
42243.842168,0.1
42243.842295,9.9
42243.842307,0.1
42243.842319,0.1
42243.842400,0.1
42243.842487,14.8
42243.842550,0.1
42243.842677,9.9
42243.842692,0.1
42243.842785,0.1
42243.842901,0.1
42243.842928,0.1
42243.842993,0.1
42243.843121,10.2
42243.843140,0.1
42243.843233,0.1
42243.843313,15.7
42243.843372,0.3
42243.843489,8.8
42243.843500,21.9
42243.843569,0.1
42243.843696,9.9
42243.843708,0.1
42243.843800,0.1
42243.843875,15.6
42243.843886,9.0
42243.843898,0.1
42243.843910,0.1
42243.843921,0.1
42243.843933,0.3
42243.843944,0.2
42243.843956,0.1
42243.843968,0.1
42243.843979,0.3
42243.843991,0.1
42243.844003,0.1
42243.844014,0.1
42243.844026,15.5
42243.844037,23.9
42243.844049,24.0
42243.844060,24.9
42243.844072,20.6
42243.844084,0.2
42243.844095,0.1
42243.844107,0.2
42243.844118,0.3
42243.844130,0.2
42243.844142,0.4
42243.844153,0.1
42243.844165,0.6
42243.844176,0.1
42243.844188,0.1
42243.844199,0.1
42243.844211,4.3
42243.844223,24.8
42243.844234,24.3
42243.844246,24.7
42243.844258,23.2
42243.844269,11.1
42243.844281,0.1
42243.844292,0.1
42243.844304,0.1
42243.844316,0.4
42243.844327,0.1
42243.844339,0.1
42243.844350,0.2
42243.844362,0.3
42243.844374,0.1
42243.844385,0.1
42243.844397,0.1
42243.844408,13.5
42243.844420,24.5
42243.844432,23.9
42243.844443,24.9
42243.844455,24.4
42243.844466,0.1
42243.844478,0.1
42243.844490,0.1
42243.844501,0.3
42243.844513,0.1
42243.844524,0.1
42243.844536,0.1
42243.844548,0.2
42243.844559,0.2
42243.844571,0.1
42243.844582,0.1
42243.844594,0.1
42243.844606,0.1
42243.844617,0.1
42243.844629,0.1
42243.844640,0.1
42243.844652,0.1
42243.844664,0.1
42243.844675,0.1
42243.844687,0.1
42243.844698,0.1
42243.844710,0.3
42243.844722,0.1
42243.844733,0.1
42243.844745,0.1
42243.844756,0.2
42243.844768,0.2
42243.844780,0.1
42243.844791,0.1
42243.844803,0.3
42243.844814,0.1
42243.844826,0.1
42243.844838,0.1
42243.844849,0.6
42243.844861,24.6
42243.844872,23.2
42243.844884,23.4
42243.844895,24.6
42243.844907,18.4
42243.844919,0.1
42243.844930,0.1
42243.844942,0.1
42243.844953,0.3
42243.844965,0.1
42243.844977,0.1
42243.845015,0.1
42243.845045,2.5
42243.845057,22.7
42243.845068,24.8
42243.845080,24.2
42243.845092,23.6
42243.845103,9.7
42243.845115,0.1
42243.845126,0.1
42243.845138,0.1
42243.845150,0.4
42243.845161,0.1
42243.845173,0.1
42243.845184,0.1
42243.845196,0.3
42243.845208,0.1
42243.845219,0.1
42243.845231,0.1
42243.845242,15.7
42243.845254,24.0
42243.845266,23.9
42243.845277,24.1
42243.845289,22.5
42243.845301,0.1
42243.845312,0.1
42243.845324,0.1
42243.845335,0.2
42243.845347,0.1
42243.845358,0.1
42243.845370,0.1
42243.845382,0.3
42243.845393,0.1
42243.845405,0.1
42243.845417,0.1
42243.845428,2.8
42243.845440,24.9
42243.845451,24.4
42243.845463,24.4
42243.845475,23.8
42243.845486,10.1
42243.845498,0.1
42243.845509,0.1
42243.845521,0.1
42243.845533,0.2
42243.845544,0.2
42243.845556,0.1
42243.845568,0.1
42243.845579,0.3
42243.845591,0.1
42243.845602,0.1
42243.845614,0.1
42243.845626,15.0
42243.845637,24.8
42243.845649,24.1
42243.845660,24.0
42243.845672,20.9
42243.845684,0.1
42243.845737,0.1
42243.845864,9.9
42243.845884,0.1
42243.845976,0.1
42243.846056,16.2
42243.846119,0.1
42243.846246,9.9
42243.846265,0.1
42243.846358,0.1
42243.846475,0.1
42243.846486,0.1
42243.846498,0.3
42243.846563,0.1
42243.846690,10.0
42243.846705,0.1
42243.846801,0.1
42243.846884,15.2
42243.846948,0.1
42243.847065,10.0
42243.847076,12.1
42243.847137,0.1
42243.847264,10.1
42243.847284,0.1
42243.847377,0.1
42243.847453,16.1
42243.847515,0.1
42243.847527,0.1
42243.847654,9.9
42243.847666,0.1
42243.847678,0.1
42243.847759,0.1
42243.847835,16.9
42243.847897,0.1
42243.848025,10.1
42243.848047,0.5
42243.848141,0.1
42243.848257,0.1
42243.848287,0.0
