[0, 0, 0, 0, 0, 0],904,6191,623
[0, 0, 0, 0, 0, 1],904,5917,577
[0, 0, 0, 0, 1, 0],868,6524,567
[0, 0, 0, 0, 1, 1],868,6261,523
[0, 0, 0, 1, 0, 0],907,6533,608
[0, 0, 0, 1, 0, 1],907,6258,562
[0, 0, 0, 1, 1, 0],871,6868,551
[0, 0, 0, 1, 1, 1],871,6604,507
[0, 0, 1, 0, 0, 0],906,6147,632
[0, 0, 1, 0, 0, 1],906,5872,586
[0, 0, 1, 0, 1, 0],870,6480,576
[0, 0, 1, 0, 1, 1],870,6216,532
[0, 0, 1, 1, 0, 0],909,6489,617
[0, 0, 1, 1, 0, 1],909,6214,571
[0, 0, 1, 1, 1, 0],873,6824,561
[0, 0, 1, 1, 1, 1],873,6559,517
[0, 1, 0, 0, 0, 0],930,6757,551
[0, 1, 0, 0, 0, 1],930,6475,504
[0, 1, 0, 0, 1, 0],893,7099,493
[0, 1, 0, 0, 1, 1],893,6828,448
[0, 1, 0, 1, 0, 0],933,7100,536
[0, 1, 0, 1, 0, 1],933,6818,488
[0, 1, 0, 1, 1, 0],896,7444,478
[0, 1, 0, 1, 1, 1],896,7172,432
[0, 1, 1, 0, 0, 0],932,6711,560
[0, 1, 1, 0, 0, 1],932,6429,513
[0, 1, 1, 0, 1, 0],895,7054,503
[0, 1, 1, 0, 1, 1],895,6782,457
[0, 1, 1, 1, 0, 0],934,7055,545
[0, 1, 1, 1, 0, 1],934,6771,498
[0, 1, 1, 1, 1, 0],897,7398,487
[0, 1, 1, 1, 1, 1],897,7126,442
[1, 0, 0, 0, 0, 0],869,4959,600
[1, 0, 0, 0, 0, 1],869,4696,556
[1, 0, 0, 0, 1, 0],834,5280,546
[1, 0, 0, 0, 1, 1],834,5027,504
[1, 0, 0, 1, 0, 0],871,5299,585
[1, 0, 0, 1, 0, 1],871,5035,541
[1, 0, 0, 1, 1, 0],837,5622,531
[1, 0, 0, 1, 1, 1],837,5368,488
[1, 0, 1, 0, 0, 0],871,4917,609
[1, 0, 1, 0, 0, 1],871,4653,565
[1, 0, 1, 0, 1, 0],836,5238,555
[1, 0, 1, 0, 1, 1],836,4985,513
[1, 0, 1, 1, 0, 0],873,5257,594
[1, 0, 1, 1, 0, 1],873,4993,550
[1, 0, 1, 1, 1, 0],838,5580,540
[1, 0, 1, 1, 1, 1],838,5325,497
[1, 1, 0, 0, 0, 0],893,5475,531
[1, 1, 0, 0, 0, 1],893,5204,486
[1, 1, 0, 0, 1, 0],857,5805,475
[1, 1, 0, 0, 1, 1],857,5545,432
[1, 1, 0, 1, 0, 0],895,5816,516
[1, 1, 0, 1, 0, 1],895,5545,471
[1, 1, 0, 1, 1, 0],860,6147,460
[1, 1, 0, 1, 1, 1],860,5886,417
[1, 1, 1, 0, 0, 0],894,5432,540
[1, 1, 1, 0, 0, 1],894,5161,495
[1, 1, 1, 0, 1, 0],859,5761,485
[1, 1, 1, 0, 1, 1],859,5501,441
[1, 1, 1, 1, 0, 0],897,5773,525
[1, 1, 1, 1, 0, 1],897,5501,480
[1, 1, 1, 1, 1, 0],861,6103,469
[1, 1, 1, 1, 1, 1],861,5842,426

