real,0,4.312,
user,0,8.168,8.761
sys,0,0.593,
,,,
real,0,4.651,
user,0,9.243,9.838
sys,0,0.595,
,,,
real,0,4.622,
user,0,8.494,9.076
sys,0,0.582,
,,,
real,0,4.628,
user,0,8.878,9.46
sys,0,0.582,
,,,
real,0,4.435,
user,0,8.991,9.587
sys,0,0.596,
,,,
real,0,5.217,
user,0,9.696,10.329
sys,0,0.633,
,,,
real,0,4.229,
user,0,7.218,7.764
sys,0,0.546,
,,,
real,0,4.564,
user,0,8.787,9.377
sys,0,0.59,
,,,
real,0,4.586,
user,0,9.075,9.662
sys,0,0.587,
,,,
real,0,4.501,
user,0,8.765,9.358
sys,0,0.593,
,,,
real,0,4.48,
user,0,7.943,8.501
sys,0,0.558,
,,,
real,0,4.416,
user,0,8.877,9.471
sys,0,0.594,
,,,
real,0,4.605,
user,0,8.632,9.234
sys,0,0.602,
,,,
real,0,4.921,
user,0,9.541,10.208
sys,0,0.667,
,,,
real,0,4.393,
user,0,9.048,9.644
sys,0,0.596,
,,,
real,0,4.313,
user,0,8.565,9.139
sys,0,0.574,
,,,
real,0,4.272,
user,0,8.503,9.052
sys,0,0.549,
,,,
real,0,4.993,
user,0,9.607,10.257
sys,0,0.65,
,,,
real,0,4.827,
user,0,9.534,10.165
sys,0,0.631,
,,,
real,0,6.22,
user,0,9.213,9.87
sys,0,0.657,
,,,
real,0,4.432,
user,0,9.415,10.004
sys,0,0.589,
,,,
real,0,4.622,
user,0,9.536,10.154
sys,0,0.618,
,,,
real,0,5.733,
user,0,9.146,9.787
sys,0,0.641,
,,,
real,0,4.848,
user,0,9.881,10.526
sys,0,0.645,
,,,
real,0,5.482,
user,0,9.786,10.504
sys,0,0.718,
,,,
real,0,6.39,
user,0,9.609,10.339
sys,0,0.73,
,,,
real,0,4.334,
user,0,8.951,9.55
sys,0,0.599,
,,,
real,0,6.434,
user,0,8.971,9.643
sys,0,0.672,
,,,
real,0,5.423,
user,0,8.918,9.537
sys,0,0.619,
,,,
real,0,5.574,
user,0,9.204,9.844
sys,0,0.64,
,,,
real,0,5.266,
user,0,9.348,9.998
sys,0,0.65,
,,,
real,0,5.748,
user,0,9.597,10.272
sys,0,0.675,
,,,
real,0,4.319,
user,0,8.664,9.244
sys,0,0.58,
,,,
real,0,5.943,
user,0,10.031,10.744
sys,0,0.713,
,,,
real,0,4.855,
user,0,9.163,9.785
sys,0,0.622,
,,,
real,0,4.592,
user,0,9.22,9.808
sys,0,0.588,
,,,
real,0,4.537,
user,0,8.932,9.534
sys,0,0.602,
,,,
real,0,4.487,
user,0,7.215,7.769
sys,0,0.554,
,,,
real,0,4.301,
user,0,7.698,8.25
sys,0,0.552,
,,,
real,0,4.339,
user,0,8.561,9.114
sys,0,0.553,
,,,
real,0,4.416,
user,0,8.968,9.552
sys,0,0.584,
,,,
real,0,4.378,
user,0,8.18,8.748
sys,0,0.568,
,,,
real,0,4.579,
user,0,9.351,9.943
sys,0,0.592,
,,,
real,0,4.387,
user,0,9.087,9.689
sys,0,0.602,
,,,
real,0,4.362,
user,0,8.444,9.045
sys,0,0.601,
,,,
real,0,4.849,
user,0,9.048,9.689
sys,0,0.641,
,,,
real,0,4.64,
user,0,9.487,10.126
sys,0,0.639,
,,,
real,0,4.914,
user,0,8.599,9.228
sys,0,0.629,
,,,
real,0,4.471,
user,0,9.638,10.241
sys,0,0.603,
,,,
real,0,4.368,
user,0,7.807,8.362
sys,0,0.555,
,,,
real,0,4.41,
user,0,8.874,9.456
sys,0,0.582,
,,,
real,0,4.336,
user,0,8.363,8.936
sys,0,0.573,
,,,
real,0,5.022,
user,0,9.533,10.208
sys,0,0.675,
,,,
real,0,4.379,
user,0,8.374,8.951
sys,0,0.577,
,,,
real,0,4.495,
user,0,8.849,9.458
sys,0,0.609,
,,,
real,0,4.606,
user,0,9.104,9.685
sys,0,0.581,
,,,
real,0,4.662,
user,0,9.012,9.612
sys,0,0.6,
,,,
real,0,4.805,
user,0,8.523,9.137
sys,0,0.614,
,,,
real,0,4.685,
user,0,8.743,9.324
sys,0,0.581,
,,,
real,0,4.266,
user,0,8.334,8.922
sys,0,0.588,
,,,
real,0,4.385,
user,0,8.701,9.293
sys,0,0.592,
,,,
real,0,4.375,
user,0,8.637,9.257
sys,0,0.62,
,,,
real,0,4.566,
user,0,9.262,9.864
sys,0,0.602,
,,,
real,0,4.572,
user,0,8.674,9.279
sys,0,0.605,
,,,
real,0,4.639,
user,0,8.842,9.456
sys,0,0.614,
,,,
real,0,4.459,
user,0,8.451,9.029
sys,0,0.578,
,,,
real,0,4.464,
user,0,8.472,9.047
sys,0,0.575,
,,,
real,0,4.559,
user,0,8.894,9.489
sys,0,0.595,
,,,
real,0,4.646,
user,0,8.989,9.585
sys,0,0.596,
,,,
real,0,4.571,
user,0,9.498,10.1
sys,0,0.602,
,,,
,,,9.512428571
